ItemName,Brand,Category,StockQty,ArrivalDate,ExpiryDate,DaysUntilExpiry,DailySaleAvg,SpoilageChance,SuggestedAction,StoreLocation,IsSpoiled,OnPromotion,TemperatureSensitive,StoreID,Zone,TemperatureSupport,DistanceToNearestStore,AvgDailySaleInNearbyStores
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_157,Unknown,Unknown,4.4,16.856177096364807
Fish Fillet 300g,FreshCatch,Meat,40,2025-06-21,2025-06-25,0.5,12.5,1.0,donate,Chennai,True,Yes,True,Chennai_190,Unknown,Unknown,9.4,11.052201933337283
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,2025-06-18,2025-06-28,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_158,Unknown,Unknown,11.4,10.849766621995665
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_159,Unknown,Unknown,11.8,19.575315768370587
Nestlé Yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_160,Unknown,Unknown,4.6,22.680690810111805
White Bread,Harvest Gold,Bakery,261,2025-06-25,2025-07-04,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_161,Unknown,Unknown,7.0,19.37145633815048
Brown Bun Pack,Harvest Gold,Bakery,90,2025-06-26,2025-07-08,10.0,22.4,0.08,none,Chennai,False,Yes,False,Chennai_191,Unknown,Unknown,10.5,24.06140036852484
Mutton Mince 250g,Godrej,Meat,96,2025-06-19,2025-07-01,3.0,22.0,0.29,none,Delhi,False,Yes,True,Delhi_213,North,True,11.9,22.37415625346665
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_162,Unknown,Unknown,12.5,19.368119496043352
Fish Fillet 300g,FreshCatch,Meat,40,2025-06-21,2025-06-25,0.5,12.5,1.0,donate,Chennai,True,Yes,True,Chennai_192,Unknown,Unknown,5.3,10.40319885214396
Spinach Bunch,Local Farmer,Produce,268,2025-06-16,2025-06-24,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_214,North,True,14.2,4.251222095508072
Lays Chips 100g,PepsiCo,Snacks,116,2025-06-14,2025-06-22,0.5,7.0,1.0,donate,Kanpur,True,Yes,False,Kanpur_242,Unknown,Unknown,11.1,7.157070501253891
Brown Bun Pack,Harvest Gold,Bakery,90,2025-06-26,2025-07-08,10.0,22.4,0.08,none,Chennai,False,Yes,False,Chennai_193,Unknown,Unknown,2.7,19.492043192257743
White Bread,Harvest Gold,Bakery,261,2025-06-25,2025-07-04,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_163,Unknown,Unknown,8.7,19.611621704669112
Bingo Mad Angles,ITC,Snacks,289,2025-06-27,2025-07-07,9.0,13.2,0.49,none,Kanpur,False,No,False,Kanpur_243,Unknown,Unknown,12.3,11.880677904696348
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_244,Unknown,Unknown,8.7,18.74512591948224
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_94,West,False,10.5,4.537030900580715
Multigrain Cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_245,Unknown,Unknown,13.1,9.464282202785178
Tomato 1kg,Local Farmer,Produce,204,2025-06-18,2025-06-21,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_246,Unknown,Unknown,11.9,11.47429471050086
Chicken Breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_215,North,True,14.4,12.434282773095315
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_247,Unknown,Unknown,2.4,16.319854360526517
Chicken Breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_216,North,True,4.1,11.030047395469095
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_248,Unknown,Unknown,7.1,12.703644460700565
Fish Fillet 300g,FreshCatch,Meat,228,2025-06-23,2025-06-27,0.5,20.6,1.0,donate,Bangalore,True,No,True,Bangalore_164,Unknown,Unknown,11.3,20.339801673361137
Lays Chips 100g,PepsiCo,Snacks,116,2025-06-14,2025-06-22,0.5,7.0,1.0,donate,Kanpur,True,Yes,False,Kanpur_249,Unknown,Unknown,5.1,5.986685184054143
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_95,West,False,4.3,4.886359560559466
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_165,Unknown,Unknown,8.0,13.944082323668312
Nestlé Yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_217,North,True,9.4,1.9177765681330503
Multigrain Cookies,Sunfeast,Bakery,224,2025-06-18,2025-06-29,1.0,9.0,1.0,donate,Kanpur,True,No,False,Kanpur_250,Unknown,Unknown,6.6,10.588888695736667
Lays Chips 100g,PepsiCo,Snacks,144,2025-06-14,2025-06-24,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_194,Unknown,Unknown,4.2,15.758941363435058
Mutton Mince 250g,Godrej,Meat,271,2025-06-22,2025-07-04,6.0,8.9,1.0,donate,Delhi,False,No,True,Delhi_218,North,True,8.0,8.707032915706423
Mutton Mince 250g,Godrej,Meat,271,2025-06-22,2025-07-04,6.0,8.9,1.0,donate,Delhi,False,No,True,Delhi_219,North,True,3.4,9.704905536305532
Spinach Bunch,Local Farmer,Produce,115,2025-06-16,2025-06-23,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_251,Unknown,Unknown,11.8,25.30869081141249
Brown Bun Pack,Harvest Gold,Bakery,32,2025-06-24,2025-06-27,0.5,21.3,0.6,monitor,Delhi,False,No,False,Delhi_220,North,True,9.3,20.30264637410144
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_252,Unknown,Unknown,8.4,14.271208248167898
Kurkure Masala,PepsiCo,Snacks,283,2025-06-12,2025-06-15,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_195,Unknown,Unknown,14.3,12.746056544896662
Spinach Bunch,Local Farmer,Produce,253,2025-06-12,2025-06-15,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_253,Unknown,Unknown,8.0,11.841425546600089
Chicken Breast 500g,Godrej,Meat,263,2025-06-19,2025-06-24,0.5,14.3,1.0,donate,Delhi,True,Yes,True,Delhi_221,North,True,9.3,15.065210878518036
Brown Bun Pack,Harvest Gold,Bakery,32,2025-06-24,2025-06-27,0.5,21.3,0.6,monitor,Delhi,False,No,False,Delhi_222,North,True,14.5,22.804773475604215
Spinach Bunch,Local Farmer,Produce,253,2025-06-12,2025-06-15,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_254,Unknown,Unknown,4.1,12.795010002227473
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_166,Unknown,Unknown,5.2,28.80459372813251
Tomato 1kg,Local Farmer,Produce,204,2025-06-18,2025-06-21,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_255,Unknown,Unknown,6.7,10.204446511390572
Fish Fillet 300g,FreshCatch,Meat,37,2025-06-15,2025-06-18,0.5,4.2,1.0,donate,Mumbai,True,Yes,True,Mumbai_96,West,False,10.2,5.013892874612957
Tomato 1kg,Local Farmer,Produce,204,2025-06-18,2025-06-21,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_256,Unknown,Unknown,7.8,8.450181262716706
Chicken Breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_223,North,True,14.5,10.888170215502663
Nestlé Yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_97,West,False,6.0,16.66534004430852
Amul Milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_167,Unknown,Unknown,13.0,8.916514785437435
Nestlé Yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_98,West,False,2.7,21.46133173876345
Mutton Mince 250g,Godrej,Meat,96,2025-06-19,2025-07-01,3.0,22.0,0.29,none,Delhi,False,Yes,True,Delhi_224,North,True,4.7,21.189529022406223
Multigrain Cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_257,Unknown,Unknown,12.9,9.58140169139343
Amul Milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_168,Unknown,Unknown,9.8,10.18338746110151
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,2025-06-18,2025-06-28,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_169,Unknown,Unknown,3.0,14.390993823551106
Brown Bun Pack,Harvest Gold,Bakery,247,2025-06-25,2025-07-03,5.0,10.0,0.99,donate,Chennai,False,No,False,Chennai_196,Unknown,Unknown,14.7,8.69213549331709
Mutton Mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_225,North,True,7.0,1.827944082262083
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_99,West,False,2.4,6.512379676850839
Nestlé Yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_170,Unknown,Unknown,9.7,22.53142552129391
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_171,Unknown,Unknown,2.5,3.7025333960638185
Bingo Mad Angles,ITC,Snacks,289,2025-06-27,2025-07-07,9.0,13.2,0.49,none,Kanpur,False,No,False,Kanpur_258,Unknown,Unknown,11.6,14.878317076043372
Bingo Mad Angles,ITC,Snacks,63,2025-06-25,2025-07-02,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_100,West,False,8.3,13.54032802652621
Mutton Mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_226,North,True,11.7,1.9994704577753035
Nestlé Yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_227,North,True,4.3,2.338317483590292
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_197,Unknown,Unknown,3.0,14.466216218567787
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_101,West,False,3.8,5.266013226358782
White Bread,Harvest Gold,Bakery,162,2025-06-26,2025-07-02,4.0,14.2,0.57,monitor,Bangalore,False,No,False,Bangalore_172,Unknown,Unknown,9.8,17.039634768834066
Mother Dairy Butter 100g,Mother Dairy,Dairy,220,2025-06-19,2025-06-23,0.5,13.7,1.0,donate,Kanpur,False,No,True,Kanpur_259,Unknown,Unknown,14.1,12.335016945990317
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_102,West,False,9.1,25.56415330993607
Lays Chips 100g,PepsiCo,Snacks,165,2025-06-21,2025-06-24,0.5,13.4,1.0,donate,Chennai,True,Yes,False,Chennai_198,Unknown,Unknown,14.5,12.87973731450738
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_173,Unknown,Unknown,10.4,16.093955772562914
Brown Bun Pack,Harvest Gold,Bakery,42,2025-06-14,2025-06-17,0.5,24.3,0.69,monitor,Kanpur,False,Yes,False,Kanpur_260,Unknown,Unknown,13.7,23.10319440055141
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_199,Unknown,Unknown,5.1,12.389840242059408
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_103,West,False,11.9,27.1227373849636
Nestlé Yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_228,North,True,9.4,3.3169780461904232
Mutton Mince 250g,Godrej,Meat,96,2025-06-19,2025-07-01,3.0,22.0,0.29,none,Delhi,False,Yes,True,Delhi_229,North,True,10.9,24.061869137558315
Amul Milk 500ml,Amul,Dairy,12,2025-06-26,2025-06-30,2.0,4.6,0.26,none,Chennai,False,No,True,Chennai_200,Unknown,Unknown,9.4,4.772054046836002
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_104,West,False,8.2,19.03784744741816
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_261,Unknown,Unknown,6.5,11.86793753055304
Bingo Mad Angles,ITC,Snacks,63,2025-06-25,2025-07-02,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_105,West,False,9.4,15.755799829875484
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_262,Unknown,Unknown,6.2,14.798117959561363
White Bread,Harvest Gold,Bakery,261,2025-06-25,2025-07-04,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_174,Unknown,Unknown,7.6,17.61908611807344
Mutton Mince 250g,Godrej,Meat,271,2025-06-22,2025-07-04,6.0,8.9,1.0,donate,Delhi,False,No,True,Delhi_230,North,True,14.6,10.02817951268888
Spinach Bunch,Local Farmer,Produce,115,2025-06-16,2025-06-23,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_263,Unknown,Unknown,7.3,24.085895398837483
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_264,Unknown,Unknown,14.5,17.348187003496214
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_106,West,False,10.3,25.24555262707244
Chicken Breast 500g,Godrej,Meat,100,2025-06-26,2025-07-05,7.0,2.8,1.0,donate,Kanpur,True,Yes,True,Kanpur_265,Unknown,Unknown,10.3,2.826396302857047
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_201,Unknown,Unknown,5.5,13.363139786072711
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_175,Unknown,Unknown,10.6,23.220521972388628
Brown Bun Pack,Harvest Gold,Bakery,42,2025-06-14,2025-06-17,0.5,24.3,0.69,monitor,Kanpur,False,Yes,False,Kanpur_266,Unknown,Unknown,14.3,25.681618661960293
Bingo Mad Angles,ITC,Snacks,60,2025-06-22,2025-07-03,5.0,21.6,0.11,none,Delhi,False,Yes,False,Delhi_231,North,True,3.5,20.65317201988212
Brown Bun Pack,Harvest Gold,Bakery,90,2025-06-26,2025-07-08,10.0,22.4,0.08,none,Chennai,False,Yes,False,Chennai_202,Unknown,Unknown,4.9,22.38972858219116
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_267,Unknown,Unknown,9.4,14.455924608709957
Bingo Mad Angles,ITC,Snacks,63,2025-06-25,2025-07-02,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_107,West,False,5.4,16.60672753383782
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_203,Unknown,Unknown,10.2,10.558141547331662
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_108,West,False,14.3,25.78339231658847
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_176,Unknown,Unknown,5.8,2.9900170244378423
Kurkure Masala,PepsiCo,Snacks,283,2025-06-12,2025-06-15,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_204,Unknown,Unknown,7.7,14.498749233806484
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_205,Unknown,Unknown,6.7,10.687148044789929
Lays Chips 100g,PepsiCo,Snacks,116,2025-06-14,2025-06-22,0.5,7.0,1.0,donate,Kanpur,True,Yes,False,Kanpur_268,Unknown,Unknown,8.0,6.255189906190623
Multigrain Cookies,Sunfeast,Bakery,224,2025-06-18,2025-06-29,1.0,9.0,1.0,donate,Kanpur,True,No,False,Kanpur_269,Unknown,Unknown,6.4,9.798090273210336
Nestlé Yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_232,North,True,4.5,2.45134834160596
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_109,West,False,5.9,23.308596799396067
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_206,Unknown,Unknown,9.3,13.303781076200666
Lays Chips 100g,PepsiCo,Snacks,232,2025-06-23,2025-07-03,5.0,9.7,0.96,donate,Kanpur,False,No,False,Kanpur_270,Unknown,Unknown,5.2,8.7426952225948
Nestlé Yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_110,West,False,7.0,20.99262238883111
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_271,Unknown,Unknown,13.1,11.079897994309633
